Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1104,2024-11-28,2024-12-03,CUST970,Sherry Bates,Corporate,PROD2970,Pen,Office Supplies,East,Ohio,West Lacey,7,1253,15,7455.35,6239.95,1215.4,UPI,Cancelled,Ali-Hammond,katherine84@roberts.com,2,Yes,45
ORD1105,2025-03-08,2025-03-14,CUST639,William Webster,Consumer,PROD9807,Rice Bag,Grocery,South,Montana,Hunterville,1,4984,10,4485.6,2890.06,1595.54,Cash,Cancelled,Gilbert-Franco,wilsonwilliam@spencer.com,22,No,0
ORD1106,2025-07-13,2025-07-17,CUST906,Joshua Massey,Hone Office,PROD2703,Cooking Oil,Grocery,East,Wyoming,South Michael,8,3394,0,27152.0,17105.06,10046.94,UPI,Pending,"Allen, Henry and Stokes",ywu@cohen.com,6,Yes,21
ORD1107,2024-10-15,2024-10-20,CUST295,Kenneth Brooks,Hone Office,PROD7880,Rice Bag,Grocery,South,Alaska,Boyleville,3,1573,20,3775.2,2467.17,1308.03,Cash,Delivered,Hudson LLC,andrew01@barr.com,46,No,0
ORD1108,2025-10-15,2025-10-16,CUST666,Alicia Potts,Consumer,PROD9470,Rice Bag,Grocery,South,Idaho,Weberfort,5,1098,0,5490.0,4257.05,1232.95,Net Banking,Returned,Garza Group,longaustin@mathews.com,30,No,0
ORD1109,2025-04-13,2025-04-14,CUST362,Paul Romero,Corporate,PROD5176,Sofa,Furniture,North,Idaho,Lake Morganchester,5,1719,20,6876.0,4374.27,2501.73,Cash,Delivered,Fisher Ltd,olsonmegan@mora.biz,44,No,0
ORD1110,2025-11-17,2025-11-24,CUST281,Susan Wiggins,Corporate,PROD8685,Rice Bag,Grocery,South,New Hampshire,West Jamesland,6,4282,10,23122.8,19679.04,3443.76,Cash,Pending,Ho Group,ulewis@bernard.com,31,No,0
ORD1111,2024-08-16,2024-08-18,CUST672,Matthew Smith,Consumer,PROD8384,Bookshelf,Furniture,South,South Dakota,Amandaburgh,5,183,15,777.75,504.13,273.62,Net Banking,Delivered,Elliott-Cruz,rebecca42@fisher.org,40,No,0
ORD1112,2025-06-29,2025-07-04,CUST966,Katrina Osborne,Hone Office,PROD1936,Cooking Oil,Grocery,North,Utah,Mosleystad,6,596,5,3397.2,2740.86,656.34,UPI,Pending,"Wagner, Mata and Schroeder",william57@thompson.com,4,Yes,33
ORD1113,2025-06-12,2025-06-13,CUST523,Holly Nelson,Consumer,PROD8371,Pen,Office Supplies,South,South Carolina,New Charlesfort,6,3171,10,17123.4,14854.01,2269.39,Net Banking,Pending,Wade Group,kristinacruz@martinez.com,48,No,0
ORD1114,2025-01-31,2025-02-04,CUST854,Frank Evans,Corporate,PROD7693,Bookshelf,Furniture,South,Delaware,North William,10,3467,15,29469.5,24291.6,5177.9,Credit Card,Returned,Allen-Williams,dianastein@scott.net,1,Yes,41
ORD1115,2025-08-07,2025-08-11,CUST941,Derrick Sullivan,Corporate,PROD5103,File Folder,Office Supplies,South,Hawaii,Keithtown,7,315,10,1984.5,1351.56,632.94,Net Banking,Returned,Snyder-Daniels,josephbaker@allen.com,2,Yes,49
ORD1116,2025-02-02,2025-02-04,CUST370,Linda Mcknight,Hone Office,PROD7176,Pen,Office Supplies,East,New Hampshire,Irwinfurt,5,4182,5,19864.5,12674.25,7190.25,Net Banking,Pending,"Johnson, Wilson and Martin",joseph40@wolfe-yang.com,38,No,0
ORD1117,2025-04-10,2025-04-14,CUST318,Mr. Spencer Moore MD,Consumer,PROD6976,Notebook,Office Supplies,North,New Mexico,Port Alexandra,7,4101,5,27271.65,20540.4,6731.25,Credit Card,Delivered,Daniels Ltd,pbrady@kerr-rhodes.biz,46,No,0
ORD1118,2024-12-29,2025-01-01,CUST461,Alexander Wood,Consumer,PROD1537,Office Chair,Furniture,East,New Hampshire,Lake Steven,7,4064,5,27025.6,24277.79,2747.81,Cash,Returned,Morris Group,carriejones@wood-rogers.com,17,No,0
ORD1119,2025-03-08,2025-03-13,CUST119,Mr. Donald Bennett DVM,Corporate,PROD3872,Sugar,Grocery,North,Vermont,New Andrea,1,2337,20,1869.6,1152.92,716.68,Credit Card,Cancelled,Pacheco-Taylor,jacobwallace@todd.net,9,Yes,27
ORD1120,2024-04-14,2024-04-17,CUST228,Joseph Clements,Corporate,PROD8352,Dining Table,Furniture,West,Massachusetts,West Thomas,2,4544,15,7724.8,5941.79,1783.01,UPI,Cancelled,Santos Ltd,harrisveronica@rogers-willis.com,23,No,0
ORD1121,2025-06-05,2025-06-07,CUST442,Mrs. Ashley Hall DDS,Corporate,PROD4529,Headphones,Electronics,North,Washington,Sarahborough,5,598,20,2392.0,1511.19,880.81,Credit Card,Cancelled,Stuart-Baker,daviddixon@perez-ward.com,40,No,0
ORD1122,2025-09-26,2025-09-27,CUST453,Amy Torres,Consumer,PROD7654,Pen,Office Supplies,West,Wisconsin,Ashleyberg,9,2685,15,20540.25,16892.11,3648.14,Cash,Returned,Ayala and Sons,aprilhuerta@saunders-smith.com,40,No,0
ORD1123,2025-05-25,2025-05-30,CUST911,David Wagner,Hone Office,PROD4726,Study Table,Furniture,South,Minnesota,Collinsmouth,7,4117,10,25937.1,17146.72,8790.38,UPI,Delivered,Hernandez LLC,victoria58@paul.com,24,No,0
ORD1124,2025-10-09,2025-10-13,CUST576,Julia Castro,Corporate,PROD7934,Mouse,Electronics,East,Utah,South Kristinaville,5,4926,10,22167.0,17459.8,4707.2,UPI,Delivered,Mathews Ltd,mgray@smith-white.net,1,Yes,30
ORD1125,2024-10-09,2024-10-11,CUST359,Jeffrey Wright,Corporate,PROD7106,Laptop,Electronics,East,New Jersey,North Yolanda,8,1892,5,14379.2,12904.03,1475.17,Net Banking,Returned,King-Figueroa,kellyjennifer@howard.com,21,No,0
ORD1126,2025-09-22,2025-09-27,CUST182,Timothy Rivera,Consumer,PROD5256,Keyboard,Electronics,East,Idaho,Smithfort,5,641,20,2564.0,2119.13,444.87,Net Banking,Cancelled,"Woods, Collins and Horn",uhenderson@williams-cook.com,10,No,0
ORD1127,2024-03-16,2024-03-23,CUST382,Heather Hardin,Consumer,PROD6342,Office Chair,Furniture,South,Arizona,Wangside,6,515,20,2472.0,1890.49,581.51,Credit Card,Delivered,Flores PLC,alexis73@reed.com,0,Yes,22
ORD1128,2024-09-07,2024-09-09,CUST860,Gail Turner,Hone Office,PROD6281,Dining Table,Furniture,North,Georgia,New Robert,1,4730,15,4020.5,3196.0,824.5,Cash,Cancelled,"Flowers, Davis and Daniels",moralesmichael@walker-hancock.net,2,Yes,39
ORD1129,2024-04-20,2024-04-26,CUST807,Katie Owens,Consumer,PROD7095,Bookshelf,Furniture,West,Florida,East Nataliechester,9,3432,5,29343.6,22136.34,7207.26,Cash,Pending,"Solis, Le and Brown",littlesusan@knapp.net,27,No,0
ORD1130,2024-09-20,2024-09-22,CUST849,Monique Johnson MD,Consumer,PROD6838,Sugar,Grocery,East,Louisiana,North Brian,4,185,5,703.0,575.66,127.34,Cash,Pending,Lozano-Munoz,hray@wilson.com,18,No,0
ORD1131,2024-12-08,2024-12-14,CUST602,Sean Wallace,Consumer,PROD4178,Office Chair,Furniture,East,Minnesota,Mannville,2,2405,15,4088.5,3439.93,648.57,Credit Card,Returned,Miller LLC,goodwinsamuel@vasquez.biz,50,No,0
ORD1132,2025-02-12,2025-02-14,CUST736,Alyssa Steele,Corporate,PROD6904,Headphones,Electronics,West,Georgia,New Michelleport,1,268,5,254.6,175.28,79.32,Net Banking,Returned,"Figueroa, Harmon and Newman",ifuentes@erickson.com,9,Yes,24
ORD1133,2024-09-05,2024-09-06,CUST158,Andrea Wiggins,Consumer,PROD7740,Mouse,Electronics,West,Virginia,East Mitchell,6,3718,10,20077.2,15312.01,4765.19,Net Banking,Cancelled,"Ward, Willis and Gilmore",johnsondavid@daniels-olsen.biz,45,No,0
ORD1134,2025-09-12,2025-09-13,CUST309,Dr. Janet Davis,Corporate,PROD5797,Bookshelf,Furniture,North,South Dakota,East Christopherport,5,109,10,490.5,375.41,115.09,Net Banking,Pending,"Gonzalez, Lopez and Stevenson",morgan53@roberts.com,21,No,0
ORD1135,2025-05-25,2025-05-31,CUST319,Christopher Jones,Hone Office,PROD1611,Study Table,Furniture,West,Arkansas,Lisamouth,2,4913,15,8352.1,6773.48,1578.62,Cash,Returned,"Anderson, Scott and Jones",traceybutler@graham.biz,12,No,0
ORD1136,2024-07-06,2024-07-13,CUST333,Nicholas Barker,Hone Office,PROD4887,Bookshelf,Furniture,South,Kentucky,Hendersonhaven,7,4968,20,27820.8,19268.02,8552.78,Cash,Delivered,Williamson-Williams,qburton@walls.info,35,No,0
ORD1137,2024-04-07,2024-04-13,CUST203,Peggy Shaw,Hone Office,PROD4421,Pen,Office Supplies,West,Arizona,Lake Haroldtown,4,2751,15,9353.4,5944.23,3409.17,Net Banking,Returned,Evans-Wright,terriromero@macias.com,21,No,0
ORD1138,2025-10-13,2025-10-16,CUST916,Yesenia Dunn,Hone Office,PROD8497,File Folder,Office Supplies,East,Nevada,Bairdville,8,4777,15,32483.6,24756.08,7727.52,Credit Card,Delivered,Collier Ltd,tjoseph@harris-brewer.info,7,Yes,21
ORD1139,2025-03-28,2025-03-29,CUST687,Matthew Payne,Hone Office,PROD6520,Office Chair,Furniture,West,Pennsylvania,Kimberlyville,7,4130,15,24573.5,21403.4,3170.1,Cash,Returned,Chavez and Sons,candicepruitt@lindsey.biz,42,No,0
ORD1140,2025-03-31,2025-04-06,CUST407,Lee Mitchell,Hone Office,PROD1833,Sofa,Furniture,South,Louisiana,Hamiltonton,7,2259,0,15813.0,10139.7,5673.3,UPI,Returned,White-Arnold,courtney81@ross.net,48,No,0
ORD1141,2025-03-16,2025-03-20,CUST303,Martin Farley,Corporate,PROD1145,Headphones,Electronics,South,Maryland,Georgemouth,1,4387,15,3728.95,2924.49,804.46,Credit Card,Delivered,Gill LLC,oharris@guerrero-todd.com,40,No,0
ORD1142,2024-04-14,2024-04-20,CUST750,Jamie Garcia,Consumer,PROD5987,Sugar,Grocery,East,Illinois,Brownborough,2,4145,15,7046.5,4319.83,2726.67,Cash,Returned,Mckay-Mcconnell,unewman@perez.com,9,Yes,28
ORD1143,2025-05-01,2025-05-06,CUST213,Elizabeth Garcia,Consumer,PROD6929,Calculator,Office Supplies,West,Vermont,Josephchester,6,4578,5,26094.6,20990.99,5103.61,UPI,Cancelled,"Taylor, Kemp and Reed",samanthaevans@roberts.com,22,No,0
ORD1144,2024-04-11,2024-04-14,CUST457,Brent Robinson,Corporate,PROD3551,Monniter,Electronics,East,Michigan,Hawkinsstad,8,1028,5,7812.8,6891.56,921.24,UPI,Delivered,Cruz LLC,johnsonmary@jones.com,12,No,0
ORD1145,2025-07-05,2025-07-10,CUST619,Natasha Smith DVM,Consumer,PROD5815,Sofa,Furniture,South,Wyoming,Allisontown,3,3778,5,10767.3,6770.25,3997.05,Credit Card,Cancelled,Scott-Newman,hornealexander@moss.com,15,No,0
ORD1146,2024-02-07,2024-02-08,CUST964,Kelly Ryan,Consumer,PROD5188,Laptop,Electronics,West,New Mexico,Justinview,9,1429,0,12861.0,8468.79,4392.21,Credit Card,Cancelled,Hartman Inc,kvillanueva@stokes-carter.info,50,No,0
ORD1147,2025-12-14,2025-12-15,CUST224,Vanessa Price,Hone Office,PROD7991,Stapler,Office Supplies,East,Alabama,New Paul,6,287,20,1377.6,988.84,388.76,UPI,Pending,Obrien Group,kevinchan@herrera.net,48,No,0
ORD1148,2025-09-05,2025-09-06,CUST616,Carrie Gaines,Corporate,PROD5621,Notebook,Office Supplies,South,Texas,East Jacobville,4,658,10,2368.8,1828.77,540.03,Cash,Delivered,Hicks-Miller,elizabeth09@wagner.com,8,Yes,23
ORD1149,2024-02-02,2024-02-08,CUST145,Brandon Burns,Consumer,PROD2943,Keyboard,Electronics,West,Delaware,Joshuachester,1,2850,15,2422.5,1494.69,927.81,UPI,Cancelled,Weiss Ltd,leesandra@parker-reeves.com,22,No,0
ORD1150,2025-03-13,2025-03-14,CUST276,Tracy Wood,Consumer,PROD9037,Mouse,Electronics,North,Maryland,Zacharyside,6,4105,10,22167.0,18974.32,3192.68,UPI,Delivered,Kim-Ellison,smithdanielle@weiss.biz,32,No,0
ORD1151,2024-11-06,2024-11-08,CUST138,Christopher Smith,Hone Office,PROD8807,Cooking Oil,Grocery,West,California,Johnsonmouth,7,4650,5,30922.5,21326.36,9596.14,UPI,Cancelled,Bernard Group,csandoval@hoffman.biz,2,Yes,29
ORD1152,2025-03-19,2025-03-21,CUST367,Dr. Eric Best,Consumer,PROD6414,Stapler,Office Supplies,East,West Virginia,Litown,10,3916,5,37202.0,33015.9,4186.1,Cash,Returned,Warner-Dean,marthashepard@turner.com,40,No,0
ORD1153,2025-04-17,2025-04-23,CUST425,Jennifer Hernandez,Hone Office,PROD1654,Sofa,Furniture,South,Tennessee,Amyberg,2,2886,15,4906.2,4181.51,724.69,Net Banking,Pending,Bennett Ltd,michaelvasquez@hill.org,6,Yes,35
ORD1154,2025-11-16,2025-11-20,CUST138,John Perez,Consumer,PROD2266,Sugar,Grocery,East,Nevada,North Jamesfurt,3,527,15,1343.85,1100.92,242.93,Cash,Pending,"Johnson, Greene and Cunningham",meltonchristopher@martinez.com,37,No,0
ORD1155,2025-12-15,2025-12-20,CUST213,John Benson,Corporate,PROD4554,File Folder,Office Supplies,East,Virginia,East Ashley,6,4877,15,24872.7,17163.66,7709.04,Credit Card,Returned,Burns-Obrien,cristian63@carpenter-harris.com,30,No,0
ORD1156,2024-08-21,2024-08-24,CUST806,Jacqueline Young,Hone Office,PROD1244,Cooking Oil,Grocery,East,Alabama,Troystad,1,3212,20,2569.6,2006.49,563.11,UPI,Cancelled,Rivera and Sons,hendersonsamantha@cummings.biz,49,No,0
ORD1157,2024-02-03,2024-02-10,CUST517,Timothy Gomez,Hone Office,PROD8380,Bookshelf,Furniture,North,Idaho,South Martin,2,1036,5,1968.4,1485.13,483.27,Net Banking,Returned,Hill-Smith,michaelgriffin@rogers-sullivan.com,46,No,0
ORD1158,2025-02-15,2025-02-19,CUST139,Kristen Garcia,Corporate,PROD5926,Monniter,Electronics,North,Illinois,East Amy,4,196,20,627.2,399.68,227.52,Credit Card,Delivered,Brown Ltd,wrightsandra@ingram-hunter.org,3,Yes,25
ORD1159,2025-11-09,2025-11-11,CUST309,John Vaughan,Corporate,PROD5750,File Folder,Office Supplies,East,Connecticut,Schmidtport,8,438,20,2803.2,2253.35,549.85,UPI,Delivered,"Harris, Conley and Hunter",shannon64@rios.info,11,No,0
ORD1160,2025-02-07,2025-02-11,CUST713,Shawn Stewart,Consumer,PROD2148,Notebook,Office Supplies,South,Oregon,Freemantown,1,985,15,837.25,592.14,245.11,UPI,Delivered,Ellis and Sons,littlegina@hernandez.biz,25,No,0
ORD1161,2025-08-04,2025-08-08,CUST170,Julia Maldonado,Corporate,PROD1752,File Folder,Office Supplies,North,Delaware,Watersburgh,4,1314,5,4993.2,3012.04,1981.16,Net Banking,Pending,Atkins-Rodriguez,tiffanyjohnson@ruiz.net,36,No,0
ORD1162,2024-10-18,2024-10-20,CUST280,Mary Harris,Hone Office,PROD2358,Sugar,Grocery,North,Florida,North Natashaport,7,3252,20,18211.2,13243.48,4967.72,Cash,Delivered,"Cruz, Parrish and Padilla",serranolauren@silva-mitchell.net,40,No,0
ORD1163,2025-04-17,2025-04-23,CUST485,Stephen Wallace,Hone Office,PROD9324,Cooking Oil,Grocery,South,Texas,Williamsbury,10,4856,15,41276.0,28700.61,12575.39,UPI,Cancelled,"Lloyd, Henry and Jackson",elizabeth36@ruiz.com,47,No,0
ORD1164,2025-11-06,2025-11-07,CUST818,Christopher Keller,Hone Office,PROD4980,Study Table,Furniture,East,Alaska,Port Billy,4,1412,5,5365.6,4170.03,1195.57,Cash,Pending,Graves-Olson,stephanielong@porter.info,42,No,0
ORD1165,2025-11-17,2025-11-18,CUST451,Cynthia Gordon,Corporate,PROD2997,Sugar,Grocery,South,Louisiana,Port Melindaland,9,2128,20,15321.6,12344.64,2976.96,Net Banking,Returned,"Gay, Romero and Brown",amyross@dalton.com,48,No,0
ORD1166,2025-05-30,2025-06-05,CUST125,William Fox,Consumer,PROD7669,Cooking Oil,Grocery,North,New Hampshire,Stanleyshire,10,1694,10,15246.0,12065.4,3180.6,UPI,Returned,Williams Ltd,antonio21@stanton.com,1,Yes,42
ORD1167,2025-09-20,2025-09-27,CUST649,Shelia Johnson,Consumer,PROD8365,Dining Table,Furniture,East,Pennsylvania,Patelhaven,7,1995,0,13965.0,9614.13,4350.87,Credit Card,Returned,White-Chapman,ejohnson@moore.info,27,No,0
ORD1168,2024-12-27,2025-01-02,CUST888,Jacqueline Anderson,Consumer,PROD8974,Snacks,Grocery,South,Missouri,Sparksfurt,10,4273,20,34184.0,27776.99,6407.01,UPI,Cancelled,Cook-Williams,bkelly@mcknight-gibson.info,30,No,0
ORD1169,2025-11-18,2025-11-19,CUST560,Brian Brown,Consumer,PROD9187,Sugar,Grocery,South,Montana,East Joel,7,2681,0,18767.0,13798.14,4968.86,Cash,Returned,"Clark, Hickman and Ford",dennishawkins@torres.com,41,No,0
ORD1170,2024-04-25,2024-04-29,CUST987,Louis Townsend,Consumer,PROD9707,Sugar,Grocery,West,Mississippi,North Brian,5,1565,5,7433.75,5301.45,2132.3,Cash,Pending,"Flores, Hayden and Turner",daniel61@pacheco.com,48,No,0
ORD1171,2024-11-11,2024-11-18,CUST204,Anna Oconnell,Consumer,PROD6609,Monniter,Electronics,East,Alaska,Jasonburgh,1,2112,20,1689.6,1163.35,526.25,UPI,Delivered,Harmon PLC,pkelly@pearson.com,21,No,0
ORD1172,2024-05-29,2024-06-05,CUST768,Jamie Becker,Consumer,PROD2463,Office Chair,Furniture,West,Hawaii,Shannonland,6,1206,10,6512.4,4787.33,1725.07,Credit Card,Pending,Wilson-Nunez,wcollins@garcia.info,17,No,0
ORD1173,2025-04-25,2025-04-26,CUST279,Brandon Thompson,Hone Office,PROD7230,Office Chair,Furniture,East,Kansas,Lake Jennifermouth,4,3518,20,11257.6,8580.92,2676.68,Net Banking,Returned,Campbell Ltd,colemanmichelle@cook-anderson.com,39,No,0
ORD1174,2024-11-28,2024-11-29,CUST681,Scott Richardson,Hone Office,PROD3273,Notebook,Office Supplies,West,Minnesota,Rachaelland,2,4044,10,7279.2,5039.28,2239.92,Net Banking,Cancelled,Valdez PLC,heather51@vazquez.info,40,No,0
ORD1175,2024-02-11,2024-02-13,CUST598,Phillip Hernandez,Corporate,PROD5392,Calculator,Office Supplies,West,North Dakota,Rodriguezfurt,1,4410,15,3748.5,2943.42,805.08,Net Banking,Returned,"Mitchell, Payne and Reed",angelica13@owens-reyes.com,48,No,0
ORD1176,2024-12-05,2024-12-11,CUST784,Christopher Mullins,Consumer,PROD7708,Pen,Office Supplies,South,Virginia,East Catherine,9,528,5,4514.4,3633.25,881.15,Cash,Cancelled,Waters-Davis,jacqueline94@webb.com,11,No,0
ORD1177,2025-01-04,2025-01-11,CUST430,Tiffany Campbell,Corporate,PROD5810,Calculator,Office Supplies,West,Vermont,North Lisaborough,1,775,10,697.5,470.52,226.98,Credit Card,Pending,Short LLC,james19@moyer.com,25,No,0
ORD1178,2024-07-26,2024-07-29,CUST474,Katherine Alexander,Hone Office,PROD5814,Study Table,Furniture,West,Arizona,North Chase,5,4410,15,18742.5,15592.23,3150.27,Cash,Delivered,Little and Sons,cowanvictoria@dickson.info,22,No,0
ORD1179,2024-05-09,2024-05-10,CUST603,Lawrence Johnson,Corporate,PROD6373,Sugar,Grocery,North,Colorado,South Dana,6,125,0,750.0,554.5,195.5,UPI,Pending,"Trevino, Mcintyre and Sanchez",bgrant@melton-shaw.com,45,No,0
ORD1180,2025-01-29,2025-02-04,CUST728,Caroline Long,Hone Office,PROD4722,Calculator,Office Supplies,South,Arkansas,New Colleen,7,2296,15,13661.2,8267.73,5393.47,Net Banking,Cancelled,Smith Group,justin03@lewis.com,43,No,0
ORD1181,2025-07-18,2025-07-19,CUST642,Amy Nguyen,Hone Office,PROD3738,Bookshelf,Furniture,East,Wyoming,Lindafort,8,443,5,3366.8,2945.81,420.99,Net Banking,Pending,"Ford, Ashley and Frederick",colinnelson@collins.biz,43,No,0
ORD1182,2025-03-20,2025-03-21,CUST654,Timothy Krueger,Corporate,PROD4897,Mouse,Electronics,South,Montana,Ashleyberg,4,2076,20,6643.2,4685.52,1957.68,Credit Card,Delivered,"Meyer, Baker and Atkins",michael47@harris-hart.info,6,Yes,22
ORD1183,2025-05-16,2025-05-22,CUST740,David Green,Hone Office,PROD9549,Keyboard,Electronics,North,Montana,Kevintown,3,3736,5,10647.6,9330.1,1317.5,Credit Card,Pending,Gill-Rocha,taylorshannon@miller.biz,23,No,0
ORD1184,2024-04-22,2024-04-28,CUST801,Amanda Johnson,Hone Office,PROD2065,Study Table,Furniture,North,Kansas,Bradleybury,3,2048,10,5529.6,4006.61,1522.99,Cash,Returned,Johnson LLC,kimrebecca@barker-fuller.info,31,No,0
ORD1185,2025-01-12,2025-01-13,CUST371,Cynthia Charles,Corporate,PROD4729,Cooking Oil,Grocery,East,Tennessee,Scottton,4,2374,10,8546.4,7107.39,1439.01,UPI,Cancelled,Hayes and Sons,gouldcassandra@turner.com,27,No,0
ORD1186,2025-01-05,2025-01-08,CUST341,Brittany Bell,Corporate,PROD4478,Keyboard,Electronics,South,Massachusetts,Williamsborough,1,343,0,343.0,274.0,69.0,Credit Card,Cancelled,Thomas-Ballard,samantha16@miller.com,25,No,0
ORD1187,2025-01-29,2025-02-01,CUST399,Elizabeth Griffin,Hone Office,PROD1482,Stapler,Office Supplies,South,Alaska,North Ethanmouth,10,851,0,8510.0,5763.62,2746.38,Net Banking,Pending,"Medina, Tran and Kennedy",josephbrown@sharp-mason.com,34,No,0
ORD1188,2025-09-24,2025-09-29,CUST339,Tara Norris,Corporate,PROD4592,Rice Bag,Grocery,East,South Carolina,Robinbury,1,614,0,614.0,390.37,223.63,UPI,Delivered,Smith Ltd,usmith@armstrong-smith.com,7,Yes,32
ORD1189,2025-11-17,2025-11-23,CUST624,Heather Gilbert,Corporate,PROD4737,Pen,Office Supplies,North,Illinois,Kaylaland,3,1379,5,3930.15,2393.17,1536.98,Credit Card,Delivered,Mendez-Rogers,gonzalezmelissa@gray.com,47,No,0
ORD1190,2024-07-30,2024-08-03,CUST993,Jason Cox,Corporate,PROD6434,Mouse,Electronics,North,Alabama,Adrienneberg,4,2550,5,9690.0,8068.5,1621.5,Cash,Cancelled,"Martinez, Wilson and King",umorrison@anderson.com,2,Yes,50
ORD1191,2025-07-05,2025-07-08,CUST302,Jacob Maynard,Hone Office,PROD7481,Calculator,Office Supplies,South,Minnesota,Port Ryanport,10,561,20,4488.0,3067.42,1420.58,Net Banking,Delivered,Harrington-Hartman,leslie68@lewis-adams.org,40,No,0
ORD1192,2025-01-16,2025-01-20,CUST436,Joy Lopez,Consumer,PROD9049,Rice Bag,Grocery,East,Alaska,Deannatown,5,1986,20,7944.0,5212.87,2731.13,UPI,Cancelled,Smith Ltd,crystal33@tyler.com,17,No,0
ORD1193,2025-05-23,2025-05-28,CUST717,Jason Kelly,Corporate,PROD3521,Laptop,Electronics,North,South Carolina,Port Gregory,3,3004,0,9012.0,8076.87,935.13,Cash,Pending,Hawkins-Bradley,xnichols@rose.info,49,No,0
ORD1194,2025-01-27,2025-01-30,CUST546,Todd Liu,Corporate,PROD6360,File Folder,Office Supplies,East,Rhode Island,Aguilarberg,8,821,10,5911.2,4510.7,1400.5,Credit Card,Returned,"Perry, Martin and Mason",crawfordjoseph@chandler.com,40,No,0
ORD1195,2025-02-08,2025-02-10,CUST900,Claire Barnett,Consumer,PROD9286,Dining Table,Furniture,North,Kentucky,Jamesside,8,2171,10,15631.2,13039.47,2591.73,Net Banking,Cancelled,"Mcconnell, Lawson and Cooper",monicawright@norton.com,12,No,0
ORD1196,2025-06-17,2025-06-19,CUST261,Joann Brown,Hone Office,PROD6673,Juice Pack,Grocery,South,Illinois,Lake Michaelview,2,4808,15,8173.6,6950.01,1223.59,UPI,Pending,Rodriguez-Mccullough,sabrina73@tucker-hampton.com,10,No,0
ORD1197,2025-08-11,2025-08-18,CUST813,Gregory Ewing,Hone Office,PROD9488,Headphones,Electronics,North,Hawaii,East Felicia,5,1238,15,5261.5,3650.5,1611.0,Cash,Pending,"Burns, Merritt and Stanton",scott61@roberts.com,25,No,0
ORD1198,2025-06-03,2025-06-04,CUST188,David Santos,Consumer,PROD5098,Sugar,Grocery,East,California,Floresmouth,2,700,5,1330.0,839.78,490.22,Net Banking,Pending,Parks Ltd,ygraves@leonard.biz,47,No,0
ORD1199,2024-08-17,2024-08-23,CUST223,Jeffrey Castillo,Consumer,PROD9078,Sofa,Furniture,West,North Carolina,West Yolanda,5,1817,5,8630.75,6316.67,2314.08,Net Banking,Pending,"Barrera, Jones and Ross",lynchvincent@rodriguez-allen.com,32,No,0
ORD1200,2025-08-06,2025-08-10,CUST455,Luis Hernandez,Corporate,PROD5458,Dining Table,Furniture,East,New Jersey,Port Vincent,10,580,0,5800.0,3697.47,2102.53,Credit Card,Returned,"Lee, Huber and Cameron",michael22@stewart.org,41,No,0
ORD1201,2025-03-21,2025-03-24,CUST232,Mr. Joseph Martin,Corporate,PROD2565,Snacks,Grocery,North,South Carolina,Russellchester,8,1451,5,11027.6,7057.17,3970.43,Net Banking,Returned,"Cannon, Serrano and Holland",brian85@smith.net,46,No,0
